cusip,comp_conm,tic,factiva_tag,factiva_name,sim
01031710,ALABAMA NATL BANCORPORATION,ALAB,albnat,Alabama National BanCorp,0.765957446808511
01074220,ALAMCO INC,AXO.1,almc,"Alamco Inc., almcx",0.8
01131110,ALAMO GROUP INC,ALG,alamg,Alamo Group Inc,1
01158910,ALAMOSA HOLDINGS INC,APCS,almpcs,Alamosa Holdings Inc,1
01161270,ALANCO TECHNOLOGIES INC,ALAN,alnc,Alanco Technologies Inc,1
01163010,ALANTEC CORP,ALTC,alntec,ALANTEC CORP,1
01163710,ALARIS MEDICAL SYSTEMS INC,AMI.2,advam,"ALARIS Medical Systems Inc, alris",0.905660377358491
01164210,ALARM.COM HOLDINGS INC,ALRM,,,
01164910,ALARMGUARD HOLDINGS INC,AGD.4,trig,Alarmguard Holdings Inc,1
01165910,ALASKA AIR GROUP INC,ALK,alasar,Alaska Air Group Inc,1
01204110,ALBA-WALDENSIAN INC,AWS.1,aws,"Alba-Waldensian, Inc., awsx",0.9
01204610,ALBANK FINANCIAL CORP,ALBK,albnkf,"Albank Financial Corp, dimsav",0.863636363636364
01234810,ALBANY INTL CORP,AIN,aic,"Albany International Corp, aldchm",0.823529411764706
01265310,ALBEMARLE CORP,ALB,albml,"Albemarle Corporation, ethyc",0.68421052631579
01268410,ALBEMARLE FIRST BANK,AFBK,albfir,"Albemarle First Bank (Charlottesville,VA)",1
01307810,ALBERTO-CULVER CO,ACV.1,albcul,"Alberto-Culver Company, aldchm",0.833333333333333
01310410,ALBERTSON'S INC,ABS.1,albers,"Albertsons LLC, albersx",0.705882352941176
01345P10,ALBIREO PHARMA INC,ALBO,,,
01374250,ALCIDE CORP,ALCD.,alcco,Alcide Corp,1
01387210,ALCOA CORP,AA,,,
01390210,ALEX BROWN INC,AB.3,brwnal,"Alex. Brown Inc., brwnalx",0.787878787878788
01433910,ALDER BIOPHARMACEUTICALS INC,ALDR,abphri,"Alder Biopharmaceuticals, Inc., zymtic",0.9
01438310,ALDERWOODS GROUP INC,AWGI.2,lwngrp,Alderwoods Group Inc,1
01438420,ALDILA INC,ALDA.1,aldla,Aldila Inc,1
01438T10,ALDEYRA THERAPEUTICS INC,ALDX,,,
01443210,ALDUS CORP,ALDC,,,
01446T10,ALERT CENTRE INC,ALT.3,alerth,Alert Centre Inc,1
01447610,ALEXANDER & ALEXANDER,AAL.1,aas,"Alexander & Alexander Services Inc, aasx",0.692307692307692
01449110,ALEXANDER & BALDWIN INC,ALEX,alexba,Alexander & Baldwin Inc,1
01449J10,ALERE INC,ALR,invino,Alere Inc.,1
01461720,ALEXANDER ENERGY CORP,AEOK,aeok,"ALEXANDER ENERGY CORP, aeokx",0.883720930232558
01475210,ALEXANDER'S INC,ALX,alxndr,"Alexander's Inc, alxndrx",0.8
01535110,ALEXION PHARMACEUTICALS INC,ALXN,alexph,Alexion Pharmaceuticals Inc,1
01538510,ALFA CORP,ALFA.1,fedg,Alfa Corp,1
01586710,ALGOREX CORP,3ALGD,algor,"Algorex Corp, algorx",0.785714285714286
01586910,ALGOS PHARMACEUTICAL CORP,ALGO,algsph,ALGOS PHARMACEUTICAL CORP,1
01609010,ALIANT COMMUNICATIONS INC,ALNT,ltec,Aliant Communications Inc,1
01623010,ALICO INC,ALCO,alco,Alico Inc,1
01625110,ALIGN-RITE INTERNATIONAL INC,MASK,,,
01625510,ALIGN TECHNOLOGY INC,ALGN,alignt,Align Technology Inc,1
01643P10,ALL AMERICAN SPORTPARK INC,AASP,,,
01648020,ALL AMERICAN COMMUNICATIONS,AACI,almtv,"All American Communications Inc, almtvx",0.833333333333333
01655740,ALL AMERICAN SEMICONDUCTOR,SEMIQ,allams,All American Semiconductor Inc,0.923076923076923
01671410,ALLAIRE CORP,ALLR.1,allrmn,Allaire Corporation,0.758620689655172
01671P10,ALLAKOS INC,ALLK,,,
01675210,ALLCITY INSURANCE CO,ALCI.1,allcty,"Allcity Insurance Co, allctyx",0.837209302325581
01690010,ALLEGHENY LUDLUM CORP,ALS.1,allsc,"Allegheny Ludlum Corporation, allscx",0.745098039215686
01717510,ALLEGHANY CORP,Y,anany,"Alleghany Corporation, ananyx",0.666666666666667
01722710,ALLEGHENY & WESTERN ENERGY,ALGH,algh,"Allegheny & Western Energy, alghx",0.897959183673469
01736110,ALLEGHENY ENERGY INC,AYE,allgp,Allegheny Energy Inc,1
01741R10,ALLEGHENY TECHNOLOGIES INC,ATI,algtld,Allegheny Technologies Inc,1
01747510,ALLEGIANCE CORP,AEH.1,allgnc,Allegiance Healthcare Corp.,0.736842105263158
01747610,ALLEGIANT BANCORP INC,ALLE.1,llgbnc,Allegiant Bancorp Inc,1
01747R10,ALLEGIANT PHYSICIAN SERVICES,ALPS,preans,Allegiant Physician Services Inc,0.928571428571429
01747T10,ALLEGIANCE TELECOM INC,3ALGXQ,,,
01748H10,ALLEGIANCE BANCSHARES INC,ABTX,tfkokm,Allegiance Bancshares Inc.,1
01748X10,ALLEGIANT TRAVEL CO,ALGT,agntrv,"Allegiant Travel Co, bsacoi",0.85
01749N10,ALLEGRO MERGER CORP,ALGR,,,
01775310,ALLEN ORGAN CO,AORGB,aorgb,"Allen Organ Co, aorgbx",0.8
01809110,ALLEN TELECOM INC,ALN.2,alngrp,Allen Telecom Inc,1
01811910,ALLENA PHARMACEUTICALS,ALNA,,,
01849010,ALLERGAN INC,AGN.2,allgop,"Allergan Inc, allgopx",0.774193548387097
01849X10,ALLERION INC,3AERI,ulcor,Allerion Inc,1
01852230,ALLETE INC,ALE,mpl,Allete Inc,1
01852J10,ALLIANCE BANCORP INC,ABCL,hinsfc,ALLIANCE BANCORP,0.882352941176471
01852Q10,ALLIANCE BANCORP NEW ENGLAND,ANE.1,alnbnc,Alliance Bancorp of New England Inc,0.892857142857143
01853510,ALLIANCE BANKSHARES CORP,ABVA,abva,"Alliance Bankshares Corporation, ccinc",0.785714285714286
01858110,ALLIANCE DATA SYSTEMS CORP,ADS,alldsc,Alliance Data Systems Corporation,0.867924528301887
01859310,ALLIANCE ENTERTAINMENT CORP,TOCO,alliec,"Alliance Entertainment Corp., trincc",0.892857142857143
01868030,ALLIANCE FIBER OPTIC PRODUCT,AFOP,alfiop,"Alliance Fiber Optic Products Inc, amkel",0.833333333333333
01877330,ALLIANCE PHARMACEUTICAL,ALLP,allphm,"Alliance Pharmaceutical Corp, allphmx",0.8
01880210,ALLIANT ENERGY CORP,LNT,wpl,Alliant Energy Corp,1
01887110,ALLIED BANK CAPITAL INC,ABCI.2,albkca,"Allied Bank Capital Inc, albkcax",0.857142857142857
01890A10,ALLIANCE BANCORP OF PA,ALLB,grtdlv,Alliance Bancorp Inc of Pennsylvania,0.730769230769231
01902510,ALLIED CAPITAL ADVISERS INC,ALLA,allcaa,"ALLIED CAPITAL ADVISERS INC, allcaax",0.87719298245614
01903Q10,ALLIED CAPITAL CORP,ALD.1,alclen,Allied Capital Corp,1
01907610,ALLIED CLINICAL LABS,ACLB,alclab,ALLIED CLINICAL LABORATORIES INC,0.9
01911810,ALLIED DEFENSE GROUP INC,ADGI,arai,Allied Defense Group Inc,1
01920510,ALLIANCE FINANCIAL CORP/NY,ALNC,cortff,Alliance Financial Corp,1
01922010,ALLIED GROUP INC,GRP.2,aidcor,"Allied Group Inc, aidcorx",0.810810810810811
01922220,ALLIED HEALTHCARE PRODS INC,AHPI,alhlth,Allied Healthcare Products Inc,0.943396226415094
01923A10,ALLIED HEALTHCARE INTL INC,AHCI,trwhhc,Allied Healthcare International Inc,1
01924610,ALLIED LIFE FINANCIAL CORP,ALFC.1,alifin,ALLIED LIFE FINANCIAL,0.904761904761905
01933010,ALLIED MOTION TECHNOLOGIES,AMOT,hath,Allied Motion Technologies Inc,0.923076923076923
01949610,ALLIED RISER COMMUNICATIONS,ARCC.1,allris,Allied Riser Communications Corp,0.925925925925926
01958930,ALLIED WASTE INDUSTRIES INC,AW,alwas,"Allied Waste Industries Inc, alwasx",0.892857142857143
01961510,ALLION HEALTHCARE INC,ALLI,allihi,Allion Healthcare Inc,1
01964550,ALLIS-CHALMERS ENERGY INC,ALY,aliscm,"Allis-Chalmers Energy Inc., smithi",0.884615384615385
01973R10,ALLISON TRANSMISSION HLDGS,ALSN,,,
01977710,ALLOS THERAPEUTICS INC,ALTH,alther,Allos Therapeutics Inc,1
01978210,ALLOU HEALTHCARE INC,ALUHQ,allhbc,Allou Healthcare Inc,1
01984710,ALLOY COMPUTER PRODUCTS INC,AYCP,alycmp,"Alloy Computer Products, alycmpx",0.867924528301887
01985530,ALLOY INC,ALOY,aloyo,Alloy Inc,1
02000210,ALLSTATE CORP,ALL,allins,"Allstate Corp, serrob",0.8
02003910,ALLTEL CORP,AT.2,mid,"Alltel Corp, midx",0.833333333333333
02005N10,ALLY FINANCIAL INC,ALLY,gmacus,"Ally Financial Inc., cercap",0.85
02040910,ALMOST FAMILY INC,AFAM,senser,Almost Family Inc,1
02043Q10,ALNYLAM PHARMACEUTICALS INC,ALNY,alnyph,Alnylam Pharmaceuticals Inc,1
02045410,ALOETTE COSMETICS INC,ALET,aloet,"Aloette Cosmetics Inc, aloetx",0.869565217391304
02052010,ALON USA ENERGY INC,ALJ,alouei,"Alon USA Energy Inc., itchlc",0.85
02071K10,ALPHA BETA TECHNOLOGY INC,ABTI,abtchs,"Alpha Beta Technology Inc, abtchsx",0.867924528301887
02076X10,ALPHA NATURAL RESOURCES INC,ANRZQ,alpnrl,"Alpha Natural Resources, Inc., oclro",0.909090909090909
02077210,ALPHA PRO TECH LTD,APT,bfdin,"Alpha Pro Tech Ltd, btl",0.909090909090909
02078110,ALPHA TECHNOLOGIES GROUP INC,AHAG,syncom,Alpha Technologies Group Inc,1
02078710,ALPHANET SOLUTIONS INC,ALPH.,alfant,AlphaNet Solutions Inc,1
02078A10,ALPHA SECURITY GROUP CORP,HDS.2,alpsg,Alpha Security Group Corporation,0.862745098039216
02079K30,ALPHABET INC,GOOGL,,,
02081310,ALPHARMA INC,ALO.2,allab,Alpharma Inc,1
02081F10,ALPHASMART INC,ALSM,alphs,"AlphaSmart Inc, mcavir",0.823529411764706
02081G20,ALPHATEC HOLDINGS INC,ATEC,alphtz,Alphatec Holdings Inc,1
02083710,ALPINE LACE BRANDS INC,LACE,fwchee,"ALPINE LACE BRANDS INC, fwcheex",0.851063829787234
02083G10,ALPINE IMMUNE SCIENCES INC,ALPN,,,
02108910,ALPNET INC,3AILP,autlan,Alpnet Inc,1
02127030,ALTA ENERGY CORP,ALE.2,aect,"Alta Energy Corp, aectx",0.848484848484848
02127110,ALTA GOLD CO,ATGDQ,,,
02133L10,ALTA MESA RESOURCES INC,AMR,,,
02136210,ALTAI INC,ALTI.,altaii,"ALTAI INC, altaiix",0.72
02136910,ALTAIR ENGINEERING INC,ALTR,altir,Altair Engineering Inc,1
02137330,ALTAIR NANOTECHNOLOGIES INC,ALTI,carlgd,Altair Nanotechnologies Inc,1
02144110,ALTERA CORP,ALTR.1,altcrp,Altera Corp,1
02145R10,ALTERNATIVE RESOURCES CORP,3ALRC.,alreso,Alternative Resources Corp,1
02146C10,ALTERRA HEALTHCARE CORP,ATHCQ,altlvs,Alterra Healthcare Corp,1
02148910,ALTIGEN COMMUNICATIONS INC,ATGN,altign,"AltiGen Communications Inc, nitsk",0.909090909090909
02148M10,ALTIRIS INC,ATRS.,altris,Altiris Inc,1
02149730,ALTIVA FINANCIAL CORP,ATVA,mmgco,Altiva Financial Corporation,0.844444444444445
02153V10,ALTEVA INC,ALTV,,,
02153X10,ALTISOURCE ASSET MGMT CORP,AAMC,aassmz,"Altisource Asset Management Corp., ocwn",0.821428571428571
02155H20,ALTIMMUNE INC,ALT,,,
02156B10,ALTERYX INC,AYX,srclus,"Alteryx, Inc.",1
02156K10,ALTICE USA INC,ATUS,,,
02208R10,ALTRA INDUSTRIAL MOTION CORP,AIMC,altrhd,"Altra Industrial Motion Corp, dana",0.925925925925926
02209210,ALTRON INC,ALRN.,altin,"Altron Inc, altinx",0.769230769230769
02209S10,ALTRIA GROUP INC,MO,philm,"Altria Group, Inc.",1
02216N10,ALTUS PHARMACEUTICALS INC,ALTUQ,altbio,Altus Pharmaceuticals Inc,1
02219710,ALUMAX INC,AMX.1,almaks,Alumax Inc,1
02261110,ALYN CORP,ALYNQ,alyncp,"Alyn Corp, blkdk",0.761904761904762
02261510,ALZA CORP,AZA.1,aza,"ALZA Corp, azax",0.8
02261D10,ALYSIS TECHNOLOGIES INC,3ALYS,inaut,Alysis Technologies Inc,1
02311510,AMATI COMMUNICATIONS CORP,AMTX.,icot,Amati Communications Corp.,1
02312010,AMAX GOLD INC,AU.3,amgold,"Kinam Gold Inc, amgoldx",0.625
02312710,AMAX INC,AMX.2,aminc,"AMAX INC, amincx",0.727272727272727
02313510,AMAZON.COM INC,AMZN,amzcom,"Amazon.com, Inc.",1
02313988,AMBAC FINANCIAL GROUP INC,AMBC,ambaic,AMBAC Financial Group Inc,1
02316010,AMBANC CORP,AMBK.,ambncc,AMBANC Corp,1
02316110,AMBANC HOLDING CO INC,AHCI.,ambhld,Ambanc Holding Co Inc,1
02316410,AMBASE CORP,ABCP,homgro,"AmBase Corp, homgrox",0.740740740740741
02317710,AMBASSADORS GROUP INC,EPAX,amgup,Ambassadors Group Inc,1
02318N20,AMBIENT CORP,AMBTQ,mbntcp,Ambient Corp,1
02318X10,AMBIT BIOSCIENCES CORP,AMBI,ambitb,"Ambit Biosciences Corp, medare",0.869565217391304
02318Y10,AMBER ROAD INC,AMBR,mandyn,"Amber Road, Inc.",1
02339510,AMCAST INDUSTRIAL CORP,AICOQ,daymal,Amcast Industrial Corp,1
02341Q20,AMCON DISTRIBUTING CO,DIT,,,
02341W10,AMCOL INTERNATIONAL CORP,ACO,amrcol,AMCOL International Corp,1
02342670,AMDURA CORP,ADU,amhd,"Amdura Corp, amhdx",0.8
02342J10,AMCOMP INC,AMCP,amcmp,Amcomp Inc,1
02343610,AMEDISYS INC,AMED,annur,Amedisys Inc,1
02343R10,AMEGY BANCORPORATION INC,ABNK.1,soutba,Amegy Bancorporation Inc,1
02358610,AMERCO,UHAL,,,
02360810,AMEREN CORP,AEE,amrenc,Ameren Corporation,0.740740740740741
02361310,AMERIANA BANCORP,ASBI,amrsav,"Ameriana Bancorp, amrsavx",0.810810810810811
02361E10,AMERESCO INC,AMRC,aemres,Ameresco Inc,1
02364L10,AMERICA SERVICE GROUP INC,ASGR,amcsrv,"America Service Group Inc, amcsrvx",0.867924528301887
02376R10,AMERICAN AIRLINES GROUP INC,AAL,,,
02385010,AMERICAN APPAREL INC,APPCQ,endacq,"American Apparel Inc., pacsun",0.863636363636364
02391210,AMCORE FINANCIAL INC,AMFIQ,amfini,"Amcore Financial Inc, amfinix",0.844444444444445
02406110,AMERICAN AXLE & MFG HOLDINGS,AXL,,,
02434310,AMERICAN BANK INC/PA,AMBK,,,
02445610,AMERICAN BANKERS INS GROUP,ABI.4,abig,American Bankers Insurance Group,0.884615384615385
02460010,AMERICAN BIO MEDICA CORP,ABMC,amrbmd,American Bio Medica Corp,1
02475710,AMERICAN BUILDINGS CO,ABCO.1,ambuil,American Buildings Co,1
02492810,AMERICAN CLASSIC VOYAGES CO,AMCVQ,dqsc,American Classic Voyages Co,1
02503Y10,AMERICAN CAPITAL LTD,ACAS,amrcap,American Capital Ltd,1
02519540,AMERICAN COMMERCIAL LINES,ACLI,acomln,"American Commercial Lines Inc, meq",0.867924528301887
02520730,AMERICAN COMPLEX CARE INC,3ACPXE,lgfood,"American Complex Care Inc, lgfoodx",0.867924528301887
02520T10,AMERICAN COMMUNITY NEWSPAPER,ACNI,crtacq,American Community Newspapers Inc,0.912280701754386
02532110,AMERICAN CYANAMID CO,ACY.1,amcynm,"AMERICAN CYANAMID, amcynmx",0.829268292682927
02535310,AMERICAN DENTAL PARTNERS INC,ADPI,amdenp,"American Dental Partners Inc, brnrdn",0.896551724137931
02539810,AMERICAN DG ENERGY INC,ADGE,adgei,American DG Energy Inc,1
02553710,AMERICAN ELECTRIC POWER CO,AEP,amelp,American Electric Power Co Inc,0.92
02576280,AMERICAN EXPLORATION CO,AX.1,axco,"American Exploration Co, axcox",0.893617021276596
02581610,AMERICAN EXPRESS CO,AXP,amexpr,"American Express Co, amexprx",0.829268292682927
02593210,AMERICAN FINANCIAL GROUP INC,AFG,pencnt,American Financial Group Inc,1
02603830,AMERICAN FILM TECHNOLOGIES,AFTC.,afto,"American Film Technologies, aftox",0.905660377358491
02604210,AMERICAN FILTRONA CORP,AFIL,amflt,"AMERICAN FILTRONA, amfltx",0.761904761904762
02629620,AMERICAN FRUCTOSE,AFC.A,,,
02629V10,AMERICAN FREIGHTWAYS CORP,AFWY,arkfre,"American Freightways Corp, arkfrex",0.867924528301887
02635110,AMERICAN GENERAL CORP,AGC.1,,,
02637510,AMERICAN GREETINGS,AM.1,amgrtc,"American Greetings Corp, amgrtcx",0.755555555555556
02664910,AMERICAN HOMEPATIENT INC,3AHOM,ahpc,"American Homepatient Inc, coutr",0.901960784313725
02672810,AMERICAN INCOME HOLDING INC,AIH.1,ainc,"American Income Holding Inc, aincx",0.909090909090909
02676040,AMERICAN INDEPENDENCE CORP,AMIC,,,
02687478,AMERICAN INTERNATIONAL GROUP,AIG,aiu,"American International Group Inc, aiux",0.80952380952381
02690940,AMERICAN INTL PETROLEUM CORP,AIPN,amipet,"American International Petroleum Corporation, amipetx",0.78125
02707010,AMER ITALIAN PASTA CO,AIPC,amitpa,American Italian Pasta Company,0.9
02713510,AMERICAN LEARNING CORP,ALRN.1,amcle,"American Learning Corporation, amlern",0.754716981132076
02725810,AMERICAN LIST CORP,AMZ.1,amlst,"American List Corp, amlstx",0.842105263157895
02728410,AMERICAN LOCKER GROUP INC,ALGI,avmc,"American Locker Group Inc, avmcx",0.901960784313725
02735210,AMERICAN MANAGEMENT SYSTEMS,AMSY,amsy,"American Management Systems Inc, amsyx",0.847457627118644
02742810,AMERICAN MEDICAL HOLDINGS,AMI.1,ami,"American Medical Holdings Inc, amix",0.851851851851852
02744610,AMERICAN MEDICAL RESPONSE,EMT.1,amedre,"American Medical Response Inc, amedrex",0.807017543859649
02744L10,AMERICAN MEDIA INC,ENQ.1,enqst,"American Media Inc, hmusco",0.85
02756R10,AMERICAN MOLD GUARD INC,AMGI,ammog,"American Mold Guard, Inc., ecccpt",0.875
02774510,AMERICAN NATL BANKSHARES,AMNB,amnabk,American National Bankshares Inc,0.846153846153846
02790410,AMERICAN MEDICAL ALERT CORP,AMAC,amal,American Medical Alert Corp,1
02837P30,AMERICAN PACIFIC BANK,AMPB,ampcb,"American Pacific Bank, ampcbx",0.863636363636364
02860220,AMERICAN NATIONAL PETROLEUM,ANPC.,anpc,"AMERICAN NATIONAL PETROLEUM CO, anpcx",0.87719298245614
02871110,AMERICAN OIL & GAS,AOG.2,,,
02872310,AMERICAN OIL & GAS INC,AEZ,,,
02874010,AMERICAN PACIFIC CORP,APFC,apfc,"American Pacific Corp, apfcx",0.883720930232558
02881610,AMERICAN PAD & PAPER CO,APPPQ,ampadp,American Pad & Paper LLC,0.918918918918919
02882K10,AMERICAN PAGING INC,APP.1,ampag,American Paging Inc,1
02888210,AMERICAN PHYSICIANS SVC GP,AMPH.1,apsc,American Physicians Service Group Inc,0.807017543859649
02888410,AMERICAN PHYSICIANS CAPITAL,ACAP.1,kentmi,American Physicians Capital Inc,0.925925925925926
02891310,AMERICAN RETIREMENT CORP,ACR.,ameret,American Retirement Corporation,0.862745098039216
02913V10,AMERICAN PUBLIC EDUCATION,APEI,ampbed,"American Public Education, Inc.",0.92
02916310,AMERICAN RE CORP,ARN.3,,,
02917410,AMERICAN REALTY INVESTORS,ARL,art,"American Realty Investors Inc, natrea",0.821428571428571
02919510,AMERICAN RECREATION CENTERS,AMRC.1,amrc,AMERICAN RECREATION CENTERS INC,0.925925925925926
02928010,AMERICAN RESOURCES OFFSHORE,3GASS,amdelw,"American Resources Offshore Inc, amresl",0.833333333333333
02931830,AMERICAN RICE INC,RICQ30,amerig,"American Rice Inc, amerigx",0.82051282051282
02932610,AMERICAN RIVER BANKSHARES,AMRB,amrv,American River Bankshares,1
02936210,AMERICAN SAFETY RAZOR,3RAZR,amsrz,American Safety Razor Co Inc,0.863636363636364
02942910,AMERICAN SCIENCE ENGINEERING,ASEI,amsen,"American Science & Engineering Inc, amsenx",0.838709677419355
02959510,AMERICAN SHARED HSPTL SERV,AMS,,,
02960910,AMERICAN SHIP BUILDING CO,3ASBG,amship,"American Ship Building Co, amshipx",0.862745098039216
02968310,AMERICAN SOFTWARE,AMSWA,amswa,American Software Inc,0.888888888888889
02970Q20,AMERICAN SPECTRUM REALTY INC,AQQSQ,,,
02989910,AMERICAN STATES WATER CO,AWR,swtr,American States Water Co (Holding Co),1
03004110,AMERICAN STEEL & WIRE CORP,RODS,astwic,"AMERICAN STEEL AND WIRE CORP, astwicx",0.807692307692308
03009610,AMERICAN STORES CO,ASC.1,amstor,"AMERICAN STORES, amstorx",0.810810810810811
03010210,AMERICAN STUDIOS INC,AMST.,amstph,"American Studios Inc, amstphx",0.844444444444445
03011120,AMERICAN SUPERCONDUCTOR CP,AMSC,,,
03013710,AMERICAN TECHNICAL CERAMICS,AMK.2,atcco,American Technical Ceramics Corp,0.925925925925926
03015110,AMERICAN TELECASTING INC,3ATEL.,amtele,AMERICAN TELECASTING INC,1
03015P10,AMERICAN TELECOM SERVICES,ATEL,amtser,"American Telecom Services, Inc.",0.92
03027X10,AMERICAN TOWER CORP,AMT,,,
03029010,AMERICAN TRAVELLERS CORP,ATVC,amtrv,"AMERICAN TRAVELLERS CORP, amtrvx",0.88
03037110,AMERICAN VANGUARD CORP,AVD,amvng,"American Vanguard Corporation, amvngx",0.754716981132076
03037B10,AMERICAN VANTAGE COMPANIES,AVCS,amentp,American Vantage Companies,1
03040510,AMERICAN WAGERING INC,3BETM,amrwgr,American Wagering Inc,1
03041110,AMERICAN WATER WORKS INC,AWK.1,awk,"American Water Works Company Incorporated, awkx",0.758620689655172
03042010,AMERICAN WATER WORKS CO INC,AWK,awk,"American Water Works Company Incorporated, awkx",0.8
03049310,AMERICAN WHITE CROSS INC,3AWCIQ,npmhcp,AMERICAN WHITE CROSS INC,1
03050610,AMERICAN WOODMARK CORP,AMWD,awood,American Woodmark Corp,1
03058P10,AMERICANWEST BANCORP,AWBCQ,,,
03061G30,AMERICASBANK CORP,AMAB,mrbkcp,Americasbank Corp,1
03062T10,AMERICA'S CAR-MART INC,CRMT,skyam,America's Car-Mart Inc,1
03069V10,AMERIDATA TECHNOLOGIES INC,ADA..,sagalt,AmeriData Technologies Inc,1
03070N10,AMERILINK CORP,ALNK,ameril,AmeriLink Corp,1
03070P10,AMERIQUEST TECHNOLOGIES INC,AMQT,cmsef,AmeriQuest Technologies Inc,1
03070Q10,AMERISTAR CASINOS INC,ASCA,amecas,Ameristar Casinos Inc,1
03070X10,AMERIN CORP,AMRN.,amrcrp,AMERIN CORP,1
03071010,AMERON INTERNATIONAL CORP,AMN.2,amo,Ameron International Corp,1
03071H10,AMERISAFE INC,AMSF,amersf,"AMERISAFE Inc., arq",0.896551724137931
03071L10,AMERIVEST PROPERTIES INC,AMV.3,amervt,Amerivest Properties Inc,1
03073E10,AMERISOURCEBERGEN CORP,ABC,alchs,"AmerisourceBergen Corp, bergbr",0.875
03073H10,AMERITRANS CAPITAL CORP,AMTCQ,elkasf,"Ameritrans Capital Corp, medfc",0.893617021276596
03073T10,AMERIGROUP CORP,AGP,amrgrp,Amerigroup Corp,1
03073V10,AMERITYRE CORP,AMTY,ametir,Amerityre Corporation,0.787878787878788
03074A10,AMERISERV FINANCIAL INC/PA,ASRV,usban,Ameriserv Financial Inc,1
03076C10,AMERIPRISE FINANCIAL INC,AMP,amexfa,"Ameriprise Financial Inc, amexpr",0.884615384615385
03076K10,AMERIS BANCORP,ABCB,abcbnc,Ameris Bancorp,1
03078950,AMES DEPT STORES INC,AMESQ,amedep,"Ames Department Stores Inc, bonton",0.75
03090010,AMERITRUST CORP,AMTR.,amtst,"AMERITRUST CORP (CLEVELAND,OH), amtstx",0.622222222222222
03094810,AMERISCRIBE CORP,ACR.2,nrlnco,"Ameriscribe Corp, nrlncox",0.810810810810811
03095410,AMERITECH CORP,AIT.1,,,
03100110,AMES NATIONAL CORP,ATLO,amntcp,"Ames National Corp, fnlc",0.888888888888889
03109510,AMETECH INC,3AMETE,amtch,"Ametech Inc, amtchx",0.785714285714286
03110010,AMETEK INC,AME,amtaep,AMETEK Inc.,1
03113V10,AMF BOWLING INC,AMBWQ,mfblng,"AMF Bowling Inc, twbci",0.848484848484848
03114410,AMFED FINANCIAL INC,AMFF,amfslc,AmFed Financial Corp,1
03116210,AMGEN INC,AMGN,amge,"Amgen Inc, amgex",0.782608695652174
03152W10,AMICUS THERAPEUTICS INC,FOLD,amthus,Amicus Therapeutics Inc,1
03153510,AMISTAR CORP,AMTA,amist,Amistar Corp,1
03153810,AMIS HOLDINGS INC,AMIS,amishd,AMIS Holdings Inc,1
03165210,AMKOR TECHNOLOGY INC,AMKR,amkel,"Amkor Technology Inc, anelin",0.863636363636364
03167420,AMNEX INC,AMXI,nycm,"Amnex Inc, nycmx",0.782608695652174
03168L10,AMNEAL PHARMACEUTICALS INC,AMRX,,,
03169A10,AMNET MORTGAGE INC,AMNT.,mrcrsd,AmNet Mortgage Inc,1
03182510,AMOSKEAG CO,AMOS,amos,"Amoskeag, amosx",0.782608695652174
03190510,AMOCO CORP,AN.2,,,
03190920,AMRESCO INC,3AMMBQ,lftm,AMRESCO Inc,1
03200710,AMPACE CORP,3PACEE,ampacc,"Ampace Corp, grgpac",0.769230769230769
03201570,AMPAL-AMERICAN ISRAEL CORP,AMPLQ,ampla,"Ampal-American Israel Corp, amplax",0.884615384615385
03203710,AMPCO-PITTSBURGH CORP,AP,ampcp,Ampco-Pittsburgh Corp,1
03209230,AMPEX CORP/DE,AMPXQ,ampxc,"Ampex Corp, lanbgh",0.75
03209510,AMPHENOL CORP,APH,amphnl,Amphenol Corp,1
03209T10,AMPIO PHARMACEUTICALS INC,AMPE,chayen,Ampio Pharmaceuticals Inc.,1
03211L10,AMPLIFY SNACK BRANDS,BETR,bsffuy,"Amplify Snack Brands, Inc., taa",0.837209302325581
03215310,AMRE INC,AMMRQ,amrei,"AMRE INC, amreix",0.727272727272727
03215910,AMREP CORP,AXR,axr,"Amrep Corp, axrx",0.818181818181818
03216010,AMRION INC,AMRI.,amroni,AMRION INC,1
03216110,AMSCO INTERNATIONAL INC,ASZ.1,asz,"AMSCO International Inc, aszx",0.866666666666667
03216210,AMSERV HEALTHCARE INC,AMSR,phog,"AMSERV HEALTHCARE INC, phogx",0.888888888888889
03216510,AMSOUTH BANCORPORATION,ASO.1,aso,AmSouth Bancorp,0.8
03233250,AMTECH SYSTEMS INC,ASYS,qrtz,Amtech Systems Inc,1
03234330,AMVESTORS FINANCIAL CORP,AMV.2,aili,"Amvestors Financial Corp, ailix",0.897959183673469
03234510,AMWEST INSURANCE GROUP INC,AMWT,amwins,Amwest Insurance Group,0.909090909090909
03234610,AMYLIN PHARMACEUTICALS INC,AMLN,amycor,"Amylin Pharmaceuticals Inc, amycorx",0.87719298245614
03234A10,AMTROL INC,9726B,amtro,"Amtrol Inc, amtrox",0.769230769230769
03235930,AMTRUST FINANCIAL SERVICES,AFSI,amtfsi,"AmTrust Financial Services, Inc.",0.923076923076923
03236M20,AMYRIS INC,AMRS,,,
03242010,ANACOR PHARMACEUTICALS INC,ANAC,anacr,Anacor Pharmaceuticals Inc,1
03251110,ANADARKO PETROLEUM CORP,APC,anadp,"Anadarko Petroleum Corp, anadpx",0.875
